;;###################################################################
;;Tiername:;;ST1
;;Ohrmarkennummer:;;ST1
;;Bolusnummer:;;X0000001
;;Seriennummer:;;X0000001
;;Sensornummer:;;X0000001

;;Daten Anzahl:;;9767
;;Download Zeitpunkt:;;01.11.2020 14:35
;;###################################################################


;;Datum;Zeit;Temperatur [°C];pH Wert
;;10.01.2020;15:46;39,79;6,35
;;10.01.2020;15:56;39,79;6,45
;;10.01.2020;16:06;39,92;6,43
;;10.01.2020;16:16;39,79;6,47
;;10.01.2020;16:26;39,74;6,37
;;10.01.2020;16:36;39,77;6,6
;;10.01.2020;16:46;39,69;6,48
;;10.01.2020;16:56;39,58;6,36
;;10.01.2020;17:06;39,56;6,31
;;10.01.2020;17:16;32,24;6,4
;;10.01.2020;17:26;33,59;6,3
;;10.01.2020;17:36;35,56;6,38
;;10.01.2020;17:46;36,88;6,37
;;10.01.2020;17:56;37,35;6,29
;;10.01.2020;18:06;37,45;6,19
;;10.01.2020;18:16;37,74;6,18
;;10.01.2020;18:26;38,07;6,09
;;10.01.2020;18:36;38,19;6,28
;;10.01.2020;18:46;38,29;6,15
;;10.01.2020;18:56;38,5;6,24
;;10.01.2020;19:06;38,6;6,12
;;10.01.2020;19:16;38,68;6,12
;;10.01.2020;19:26;38,64;6,11
;;10.01.2020;19:36;38,7;6,15
;;10.01.2020;19:46;38,75;6,23
;;10.01.2020;19:56;38,83;6,31
;;10.01.2020;20:06;38,99;6,27
;;10.01.2020;20:16;39,14;6,23
;;10.01.2020;20:26;39,38;6
;;10.01.2020;20:36;39,53;6,06
;;10.01.2020;20:46;39,77;6,18
;;10.01.2020;20:56;39,87;6,07
;;10.01.2020;21:06;39,92;5,8
;;10.01.2020;21:16;39,98;5,59
;;10.01.2020;21:26;39,98;5,43
;;10.01.2020;21:36;39,9;5,57
;;10.01.2020;21:46;39,9;6,05
;;10.01.2020;21:56;39,85;6,26
;;10.01.2020;22:06;39,95;6,28
;;10.01.2020;22:16;40,06;6,14
;;10.01.2020;22:26;33,72;5,97
;;10.01.2020;22:36;33,9;5,86
;;10.01.2020;22:46;36,51;5,83
;;10.01.2020;22:56;37,54;5,8
;;10.01.2020;23:06;37,88;5,99
;;10.01.2020;23:16;37,95;6,05
;;10.01.2020;23:26;38,03;6,05
;;10.01.2020;23:36;38,21;5,97
;;10.01.2020;23:46;38,5;5,8
;;10.01.2020;23:56;38,64;6,11
;;11.01.2020;00:06;38,87;6,16
;;11.01.2020;00:16;38,99;6,19
;;11.01.2020;00:26;39,17;6,2
;;11.01.2020;00:36;39,25;6,3
;;11.01.2020;00:46;39,35;6,06
;;11.01.2020;00:56;39,35;5,86
;;11.01.2020;01:06;39,43;5,73
;;11.01.2020;01:16;39,4;5,69
;;11.01.2020;01:26;39,43;5,59
;;11.01.2020;01:36;39,56;5,72
;;11.01.2020;01:46;39,56;6,3
;;11.01.2020;01:56;39,66;6,35
;;11.01.2020;02:06;39,64;6,23
;;11.01.2020;02:16;39,51;6,14
;;11.01.2020;02:26;39,56;5,97
;;11.01.2020;02:36;39,48;5,95
;;11.01.2020;02:46;39,45;5,86
;;11.01.2020;02:56;39,45;5,85
;;11.01.2020;03:06;39,56;6,39
;;11.01.2020;03:16;39,58;6,52
;;11.01.2020;03:26;39,56;6,53
;;11.01.2020;03:36;39,58;6,59
;;11.01.2020;03:46;39,48;6,45
;;11.01.2020;03:56;39,48;6,36
;;11.01.2020;04:06;39,38;6,61
;;11.01.2020;04:16;39,27;6,66
;;11.01.2020;04:26;39,38;6,62
;;11.01.2020;04:36;39,32;6,67
;;11.01.2020;04:46;39,38;6,56
;;11.01.2020;04:56;39,3;6,42
;;11.01.2020;05:06;39,19;6,52
;;11.01.2020;05:16;39,17;6,45
;;11.01.2020;05:26;38,97;6,35
;;11.01.2020;05:36;39,04;6,31
;;11.01.2020;05:46;38,71;6,46
;;11.01.2020;05:56;38,44;6,47
;;11.01.2020;06:06;38,71;6,26
;;11.01.2020;06:16;38,99;6,05
;;11.01.2020;06:26;39,17;6,42
;;11.01.2020;06:36;39,32;6,37
;;11.01.2020;06:46;39,38;6,37
;;11.01.2020;06:56;32,66;6,32
;;11.01.2020;07:06;35,15;6,17
;;11.01.2020;07:16;37,17;6,19
;;11.01.2020;07:26;37,9;6,17
;;11.01.2020;07:36;37,99;6,13
;;11.01.2020;07:46;38,25;6,34
;;11.01.2020;07:56;38,42;6,24
;;11.01.2020;08:06;38,46;6,23
;;11.01.2020;08:16;38,54;6,23
;;11.01.2020;08:26;38,64;6,23
;;11.01.2020;08:36;38,64;6,26
;;11.01.2020;08:46;38,81;6,23
;;11.01.2020;08:56;38,95;6,12
;;11.01.2020;09:06;39,14;6,14
;;11.01.2020;09:16;39,3;6,17
;;11.01.2020;09:26;39,43;6,26
;;11.01.2020;09:36;39,58;6,22
;;11.01.2020;09:46;39,74;6,18
;;11.01.2020;09:56;39,72;6,29
;;11.01.2020;10:06;39,77;6,22
;;11.01.2020;10:16;39,82;6
;;11.01.2020;10:26;39,85;5,97
;;11.01.2020;10:36;39,82;5,92
;;11.01.2020;10:46;39,92;5,78
;;11.01.2020;10:56;39,87;6,13
;;11.01.2020;11:06;39,95;6,1
;;11.01.2020;11:16;39,9;6,3
;;11.01.2020;11:26;39,9;6,31
;;11.01.2020;11:36;39,69;6,36
;;11.01.2020;11:46;39,64;6,29
;;11.01.2020;11:56;39,77;6,23
;;11.01.2020;12:06;39,85;6,17
;;11.01.2020;12:16;39,98;6,28
;;11.01.2020;12:26;39,92;6,12
;;11.01.2020;12:36;39,87;5,99
;;11.01.2020;12:46;39,82;5,91
;;11.01.2020;12:56;39,66;5,84
;;11.01.2020;13:06;39,66;5,8
;;11.01.2020;13:16;39,64;5,75
;;11.01.2020;13:26;39,56;5,69
;;11.01.2020;13:36;39,58;5,65
;;11.01.2020;13:46;39,53;5,58
;;11.01.2020;13:56;39,53;5,56
;;11.01.2020;14:06;39,43;5,56
;;11.01.2020;14:16;39,38;5,56
;;11.01.2020;14:26;31,88;5,74
;;11.01.2020;14:36;33,9;5,62
;;11.01.2020;14:46;36,57;5,54
;;11.01.2020;14:56;37,56;5,5
;;11.01.2020;15:06;37,9;5,69
;;11.01.2020;15:16;38,09;5,69
;;11.01.2020;15:26;38,29;5,94
;;11.01.2020;15:36;38,48;5,7
;;11.01.2020;15:46;38,71;5,72
;;11.01.2020;15:56;38,89;6,23
;;11.01.2020;16:06;39,09;6,32
;;11.01.2020;16:16;39,22;6,35
;;11.01.2020;16:26;39,35;6,4
;;11.01.2020;16:36;39,45;6,39
;;11.01.2020;16:46;39,56;6,2
;;11.01.2020;16:56;39,58;5,97
;;11.01.2020;17:06;39,51;6,18
;;11.01.2020;17:16;37,27;6,21
;;11.01.2020;17:26;35,12;6,18
;;11.01.2020;17:36;37,02;6,15
;;11.01.2020;17:46;38,03;6,29
;;11.01.2020;17:56;38,44;6,33
;;11.01.2020;18:06;38,58;6,28
;;11.01.2020;18:16;38,75;6,28
;;11.01.2020;18:26;38,91;6,34
;;11.01.2020;18:36;38,99;6,23
;;11.01.2020;18:46;39,04;6,22
;;11.01.2020;18:56;39,19;6,16
;;11.01.2020;19:06;39,3;6,13
;;11.01.2020;19:16;34,67;6,03
;;11.01.2020;19:26;36,67;6,15
;;11.01.2020;19:36;38,09;6,02
;;11.01.2020;19:46;38,46;5,84
;;11.01.2020;19:56;38,62;5,93
;;11.01.2020;20:06;38,81;5,75
;;11.01.2020;20:16;38,93;6,19
;;11.01.2020;20:26;39,09;6,21
;;11.01.2020;20:36;39,25;6,14
;;11.01.2020;20:46;39,38;6,12
;;11.01.2020;20:56;39,43;5,94
;;11.01.2020;21:06;39,53;5,68
;;11.01.2020;21:16;39,56;5,51
;;11.01.2020;21:26;39,53;5,39
;;11.01.2020;21:36;39,61;5,33
;;11.01.2020;21:46;39,56;5,76
;;11.01.2020;21:56;39,64;6,33
;;11.01.2020;22:06;39,74;6,25
;;11.01.2020;22:16;39,87;6,01
;;11.01.2020;22:26;39,87;5,87
;;11.01.2020;22:36;39,9;5,77
;;11.01.2020;22:46;39,87;5,65
;;11.01.2020;22:56;39,79;5,59
;;11.01.2020;23:06;39,77;5,8
;;11.01.2020;23:16;39,79;6,47
;;11.01.2020;23:26;39,61;6,42
;;11.01.2020;23:36;39,51;6,23
;;11.01.2020;23:46;38,89;6,34
;;11.01.2020;23:56;33,47;6,28
;;12.01.2020;00:06;35,77;6,35
;;12.01.2020;00:16;37,25;6,36
;;12.01.2020;00:26;38,11;6,4
;;12.01.2020;00:36;38,44;6,42
;;12.01.2020;00:46;38,6;6,43
;;12.01.2020;00:56;38,77;6,34
;;12.01.2020;01:06;38,75;6,34
;;12.01.2020;01:16;38,85;6,37
;;12.01.2020;01:26;38,83;6,37
;;12.01.2020;01:36;38,95;6,32
;;12.01.2020;01:46;39,04;6,38
;;12.01.2020;01:56;39,17;6,38
;;12.01.2020;02:06;39,32;6,47
;;12.01.2020;02:16;39,4;6,35
;;12.01.2020;02:26;39,61;6,25
;;12.01.2020;02:36;39,66;6,2
;;12.01.2020;02:46;39,64;6,19
;;12.01.2020;02:55;39,58;6,14
;;12.01.2020;03:05;39,66;6,1
;;12.01.2020;03:15;39,58;6,12
;;12.01.2020;03:25;39,53;6,11
;;12.01.2020;03:35;39,66;6,62
;;12.01.2020;03:45;39,69;6,54
;;12.01.2020;03:55;39,66;6,58
;;12.01.2020;04:05;39,58;6,58
;;12.01.2020;04:15;39,61;6,58
;;12.01.2020;04:25;39,51;6,46
;;12.01.2020;04:35;39,38;6,61
;;12.01.2020;04:45;39,32;6,62
;;12.01.2020;04:55;39,32;6,61
;;12.01.2020;05:05;39,35;6,61
;;12.01.2020;05:15;39,3;6,53
;;12.01.2020;05:25;39,3;6,48
;;12.01.2020;05:35;39,19;6,38
;;12.01.2020;05:45;35,35;6,47
;;12.01.2020;05:56;34,34;6,44
;;12.01.2020;06:05;36,57;6,27
;;12.01.2020;06:16;37,58;6,21
;;12.01.2020;06:26;37,99;6,38
;;12.01.2020;06:36;38,17;6,28
;;12.01.2020;06:46;38,38;6,14
;;12.01.2020;06:55;38,42;6,2
;;12.01.2020;07:05;38,5;6,09
;;12.01.2020;07:15;38,56;6,11
;;12.01.2020;07:25;38,62;6,28
;;12.01.2020;07:35;35,06;6,25
;;12.01.2020;07:45;35;6,15
;;12.01.2020;07:55;36,92;5,84
;;12.01.2020;08:05;37,66;5,98
;;12.01.2020;08:15;37,91;5,96
;;12.01.2020;08:25;38,03;6,1
;;12.01.2020;08:35;38,07;5,85
;;12.01.2020;08:45;38,17;5,82
;;12.01.2020;08:55;38,32;5,98
;;12.01.2020;09:05;38,48;6,2
;;12.01.2020;09:15;38,64;6,04
;;12.01.2020;09:25;38,75;5,91
;;12.01.2020;09:35;38,83;6,46
;;12.01.2020;09:45;38,97;6,36
;;12.01.2020;09:55;39,12;6,15
;;12.01.2020;10:05;39,35;5,95
;;12.01.2020;10:15;39,38;5,79
;;12.01.2020;10:25;39,43;6,23
;;12.01.2020;10:35;39,4;6,21
;;12.01.2020;10:45;39,48;6,06
;;12.01.2020;10:55;39,56;5,89
;;12.01.2020;11:05;39,45;5,65
;;12.01.2020;11:15;39,45;5,67
;;12.01.2020;11:25;39,4;6,27
;;12.01.2020;11:35;39,32;6,11
;;12.01.2020;11:45;39,51;6,14
;;12.01.2020;11:55;39,61;6,12
;;12.01.2020;12:05;39,64;6,02
;;12.01.2020;12:15;39,74;6,01
;;12.01.2020;12:25;39,72;6
;;12.01.2020;12:35;39,74;6,07
;;12.01.2020;12:45;39,77;6,38
;;12.01.2020;12:55;39,79;6,19
;;12.01.2020;13:05;39,72;6,46
;;12.01.2020;13:15;39,61;6,46
;;12.01.2020;13:25;39,56;6,31
;;12.01.2020;13:35;39,56;6,5
;;12.01.2020;13:45;39,61;6,57
;;12.01.2020;13:55;39,58;6,52
;;12.01.2020;14:05;39,61;6,45
;;12.01.2020;14:15;39,53;6,35
;;12.01.2020;14:25;39,51;6,29
;;12.01.2020;14:35;39,53;6,54
;;12.01.2020;14:45;39,58;6,59
;;12.01.2020;14:55;39,53;6,61
;;12.01.2020;15:05;39,43;6,45
;;12.01.2020;15:15;39,45;6,36
;;12.01.2020;15:25;39,48;6,3
;;12.01.2020;15:35;39,48;6,6
;;12.01.2020;15:45;39,56;6,49
;;12.01.2020;15:55;39,51;6,42
;;12.01.2020;16:05;39,32;6,37
;;12.01.2020;16:15;39,4;6,55
;;12.01.2020;16:25;37,99;6,47
;;12.01.2020;16:35;33,2;6,19
;;12.01.2020;16:45;36,3;6,09
;;12.01.2020;16:55;37,64;6,12
;;12.01.2020;17:05;32,82;6,09
;;12.01.2020;17:15;35,13;6,01
;;12.01.2020;17:25;36,94;5,8
;;12.01.2020;17:35;37,68;6,15
;;12.01.2020;17:45;38,03;6,15
;;12.01.2020;17:55;38,21;6,25
;;12.01.2020;18:05;38,36;6,27
;;12.01.2020;18:15;38,56;6,23
;;12.01.2020;18:25;38,7;6,15
;;12.01.2020;18:35;38,79;5,98
;;12.01.2020;18:45;38,81;6,07
;;12.01.2020;18:55;35,97;5,94
;;12.01.2020;19:05;35,44;5,76
;;12.01.2020;19:15;37,43;5,94
;;12.01.2020;19:25;38,05;6,08
;;12.01.2020;19:35;38,21;5,79
;;12.01.2020;19:45;38,21;5,95
;;12.01.2020;19:55;38,32;6,02
;;12.01.2020;20:05;38,46;5,75
;;12.01.2020;20:15;38,7;5,68
;;12.01.2020;20:25;38,89;5,65
;;12.01.2020;20:35;39,09;5,88
;;12.01.2020;20:45;39,32;5,69
;;12.01.2020;20:55;39,51;5,72
;;12.01.2020;21:05;39,61;5,57
;;12.01.2020;21:15;39,61;5,62
;;12.01.2020;21:25;39,58;5,77
;;12.01.2020;21:35;39,56;5,82
;;12.01.2020;21:45;39,66;5,87
;;12.01.2020;21:55;39,74;5,96
;;12.01.2020;22:05;39,77;5,91
;;12.01.2020;22:15;39,72;5,58
;;12.01.2020;22:25;39,58;6,03
;;12.01.2020;22:35;39,64;6,12
;;12.01.2020;22:45;39,69;5,9
;;12.01.2020;22:55;39,77;5,92
;;12.01.2020;23:05;39,82;5,75
;;12.01.2020;23:15;39,87;5,67
;;12.01.2020;23:25;39,82;5,66
;;12.01.2020;23:35;39,98;5,67
;;12.01.2020;23:45;40,02;5,64
;;12.01.2020;23:55;40,08;6,1
;;13.01.2020;00:05;40,08;6,36
;;13.01.2020;00:15;40,04;6,21
;;13.01.2020;00:25;40,06;6,14
;;13.01.2020;00:35;39,92;6,09
;;13.01.2020;00:45;39,9;6,22
;;13.01.2020;00:55;39,87;6,48
;;13.01.2020;01:05;39,77;6,46
;;13.01.2020;01:15;39,9;6,34
;;13.01.2020;01:25;40;6,24
;;13.01.2020;01:35;40,06;6,52
;;13.01.2020;01:45;39,98;6,41
;;13.01.2020;01:55;40;6,29
;;13.01.2020;02:05;39,85;6,67
;;13.01.2020;02:15;39,87;6,62
;;13.01.2020;02:25;39,9;6,7
;;13.01.2020;02:35;39,82;6,56
;;13.01.2020;02:45;33,22;6,49
;;13.01.2020;02:55;35,7;6,19
;;13.01.2020;03:05;37,41;6,08
;;13.01.2020;03:15;37,91;6,36
;;13.01.2020;03:25;37,93;6,28
;;13.01.2020;03:35;38,03;6,13
;;13.01.2020;03:45;38,09;6,31
;;13.01.2020;03:55;38,3;6,32
;;13.01.2020;04:05;38,44;6,35
;;13.01.2020;04:15;38,64;6,38
