Serial Number:,,X002, pH Calibration (LOW):,,745, pH Calibration (HIGH):,,245,
Sample Number,Logged At,Temperature (Celcius),raw pH (ADC),Calibrated pH,Session,Retrieved from bolus at,RSSI (dBm),url,flags
2912,2015-07-04T19:10:50+0100,39.4,305,6.64,441,,,,
2913,2015-07-04T19:25:50+0100,39.4,317,6.57,441,,,,
2914,2015-07-04T19:40:50+0100,39.4,318,6.56,441,,,,
2915,2015-07-04T19:55:50+0100,39.4,322,6.54,441,,,,
2916,2015-07-04T20:10:50+0100,39.4,320,6.55,441,,,,
2917,2015-07-04T20:25:50+0100,39.4,328,6.5,441,,,,
2918,2015-07-04T20:40:50+0100,39.4,334,6.47,441,,,,
2919,2015-07-04T20:55:50+0100,39.4,337,6.45,441,,,,
2920,2015-07-04T21:10:50+0100,37.3,338,6.44,441,,,,
2921,2015-07-04T21:25:50+0100,38.6,340,6.43,441,,,,
2922,2015-07-04T21:40:50+0100,38.6,334,6.47,441,,,,
2923,2015-07-04T21:55:50+0100,38.3,334,6.47,441,,,,
2924,2015-07-04T22:10:50+0100,38.6,336,6.45,441,,,,
2925,2015-07-04T22:25:50+0100,38.8,335,6.46,441,,,,
2926,2015-07-04T22:40:50+0100,39.1,337,6.45,441,,,,
2927,2015-07-04T22:55:50+0100,39.1,330,6.49,441,,,,
2928,2015-07-04T23:10:50+0100,39.1,333,6.47,441,,,,
2929,2015-07-04T23:25:50+0100,39.1,323,6.53,441,,,,
2930,2015-07-04T23:40:50+0100,39.1,324,6.53,441,,,,
2931,2015-07-04T23:55:50+0100,39.1,330,6.49,441,,,,
2932,2015-07-05T00:10:50+0100,39.1,324,6.53,441,,,,
2933,2015-07-05T00:25:50+0100,39.1,319,6.56,441,,,,
2934,2015-07-05T00:40:50+0100,39.1,316,6.57,441,,,,
2935,2015-07-05T00:55:50+0100,39.4,310,6.61,441,,,,
2936,2015-07-05T01:10:50+0100,39.4,310,6.61,441,,,,
2937,2015-07-05T01:25:50+0100,39.4,328,6.5,441,,,,
2938,2015-07-05T01:40:50+0100,39.4,327,6.51,441,,,,
2939,2015-07-05T01:55:50+0100,39.1,326,6.51,441,,,,
2940,2015-07-05T02:10:50+0100,39.4,326,6.51,441,,,,
2941,2015-07-05T02:25:50+0100,39.4,326,6.51,441,,,,
2942,2015-07-05T02:40:50+0100,39.4,331,6.48,441,,,,
2943,2015-07-05T02:55:50+0100,39.4,332,6.48,441,,,,
2944,2015-07-05T03:10:50+0100,39.4,335,6.46,441,,,,
2945,2015-07-05T03:25:50+0100,39.4,340,6.43,441,,,,
2946,2015-07-05T03:40:50+0100,39.4,336,6.45,441,,,,
2947,2015-07-05T03:55:50+0100,39.4,329,6.5,441,,,,
2948,2015-07-05T04:10:50+0100,39.4,322,6.54,441,,,,
2949,2015-07-05T04:25:50+0100,39.4,324,6.53,441,,,,
2950,2015-07-05T04:40:50+0100,39.4,325,6.52,441,,,,
2951,2015-07-05T04:55:50+0100,39.4,314,6.59,441,,,,
2952,2015-07-05T05:10:50+0100,39.4,306,6.63,441,,,,
2953,2015-07-05T05:25:50+0100,39.7,299,6.68,441,,,,
2954,2015-07-05T05:40:50+0100,39.7,306,6.63,441,,,,
2955,2015-07-05T05:55:50+0100,39.4,315,6.58,441,,,,
2956,2015-07-05T06:10:50+0100,39.4,308,6.62,441,,,,
2957,2015-07-05T06:25:50+0100,39.4,298,6.68,441,,,,
2958,2015-07-05T06:40:50+0100,39.4,286,6.75,441,,,,
2959,2015-07-05T06:55:50+0100,39.4,296,6.69,441,,,,
2960,2015-07-05T07:10:50+0100,39.4,300,6.67,441,,,,
2961,2015-07-05T07:25:50+0100,39.4,303,6.65,441,,,,
2962,2015-07-05T07:40:50+0100,38.6,329,6.5,441,,,,
2963,2015-07-05T07:55:50+0100,38.8,332,6.48,441,,,,
2964,2015-07-05T08:10:50+0100,38.8,331,6.48,441,,,,
2965,2015-07-05T08:25:50+0100,39.1,332,6.48,441,,,,
2966,2015-07-05T08:40:50+0100,39.1,316,6.57,441,,,,
2967,2015-07-05T08:55:50+0100,39.1,299,6.68,441,,,,
2968,2015-07-05T09:10:50+0100,39.1,294,6.71,441,,,,
2969,2015-07-05T09:25:50+0100,39.4,300,6.67,441,,,,
2970,2015-07-05T09:40:50+0100,39.1,305,6.64,441,,,,
2971,2015-07-05T09:55:50+0100,39.1,297,6.69,441,,,,
2972,2015-07-05T10:10:50+0100,39.4,297,6.69,441,,,,
2973,2015-07-05T10:25:50+0100,39.1,331,6.48,441,,,,
2974,2015-07-05T10:40:50+0100,39.4,330,6.49,441,,,,
2975,2015-07-05T10:55:50+0100,39.1,324,6.53,441,,,,
2976,2015-07-05T11:10:50+0100,39.1,331,6.48,441,,,,
2977,2015-07-05T11:25:50+0100,37.5,336,6.45,441,,,,
2978,2015-07-05T11:40:50+0100,38.1,334,6.47,441,,,,
2979,2015-07-05T11:55:50+0100,38.3,332,6.48,441,,,,
2980,2015-07-05T12:10:50+0100,38.6,326,6.51,441,,,,
2981,2015-07-05T12:25:50+0100,38.6,327,6.51,441,,,,
2982,2015-07-05T12:40:50+0100,38.8,313,6.59,441,,,,
2983,2015-07-05T12:55:50+0100,38.8,313,6.59,441,,,,
2984,2015-07-05T13:10:50+0100,38.8,318,6.56,441,,,,
2985,2015-07-05T13:25:50+0100,38.8,316,6.57,441,,,,
2986,2015-07-05T13:40:50+0100,38.1,331,6.48,441,,,,
2987,2015-07-05T13:55:50+0100,38.6,327,6.51,441,,,,
2988,2015-07-05T14:10:50+0100,38.6,312,6.6,441,,,,
2989,2015-07-05T14:25:50+0100,38.8,303,6.65,441,,,,
2990,2015-07-05T14:40:50+0100,38.8,325,6.52,441,,,,
2991,2015-07-05T14:55:50+0100,39.1,333,6.47,441,,,,
2992,2015-07-05T15:10:50+0100,39.1,327,6.51,441,,,,
2993,2015-07-05T15:25:50+0100,39.1,324,6.53,441,,,,
2994,2015-07-05T15:40:50+0100,39.1,308,6.62,441,,,,
2995,2015-07-05T15:55:50+0100,39.4,298,6.68,441,,,,
2996,2015-07-05T16:10:50+0100,39.4,319,6.56,441,,,,
2997,2015-07-05T16:25:50+0100,39.4,326,6.51,441,,,,
2998,2015-07-05T16:40:50+0100,39.4,330,6.49,441,,,,
2999,2015-07-05T16:55:50+0100,39.4,329,6.5,441,,,,
3000,2015-07-05T17:10:50+0100,39.4,331,6.48,441,,,,
3001,2015-07-05T17:25:50+0100,39.4,332,6.48,441,,,,
3002,2015-07-05T17:40:50+0100,39.4,332,6.48,441,,,,
3003,2015-07-05T17:55:50+0100,37.5,327,6.51,441,,,,
3004,2015-07-05T18:10:50+0100,37.8,345,6.4,441,,,,
3005,2015-07-05T18:25:50+0100,38.6,332,6.48,441,,,,
3006,2015-07-05T18:40:50+0100,38.8,330,6.49,441,,,,
3007,2015-07-05T18:55:50+0100,38.8,328,6.5,441,,,,
3008,2015-07-05T19:10:50+0100,39.1,334,6.47,441,,,,
3009,2015-07-05T19:25:50+0100,39.1,333,6.47,441,,,,
3010,2015-07-05T19:40:50+0100,39.1,351,6.36,441,,,,
3011,2015-07-05T19:55:50+0100,39.4,352,6.36,441,,,,
3012,2015-07-05T20:10:50+0100,35.6,364,6.29,441,,,,
3013,2015-07-05T20:25:50+0100,38.1,354,6.35,441,,,,
3014,2015-07-05T20:40:50+0100,38.3,349,6.38,441,,,,
3015,2015-07-05T20:55:50+0100,38.6,353,6.35,441,,,,
3016,2015-07-05T21:10:50+0100,38.8,351,6.36,441,,,,
3017,2015-07-05T21:25:50+0100,38.8,344,6.41,441,,,,
3018,2015-07-05T21:40:50+0100,39.1,335,6.46,441,,,,
3019,2015-07-05T21:55:50+0100,39.1,358,6.32,441,,,,
3020,2015-07-05T22:10:50+0100,39.1,348,6.38,441,,,,
3021,2015-07-05T22:25:50+0100,39.4,347,6.39,441,,,,
3022,2015-07-05T22:40:50+0100,39.4,351,6.36,441,,,,
3023,2015-07-05T22:55:50+0100,36.1,344,6.41,441,,,,
3024,2015-07-05T23:10:50+0100,37.5,364,6.29,441,,,,
3025,2015-07-05T23:25:50+0100,38.1,364,6.29,441,,,,
3026,2015-07-05T23:40:50+0100,38.3,351,6.36,441,,,,
3027,2015-07-05T23:55:50+0100,38.8,342,6.42,441,,,,
3028,2015-07-06T00:10:50+0100,38.8,338,6.44,441,,,,
3029,2015-07-06T00:25:50+0100,38.8,349,6.38,441,,,,
3030,2015-07-06T00:40:50+0100,39.1,350,6.37,441,,,,
3031,2015-07-06T00:55:50+0100,39.1,343,6.41,441,,,,
3032,2015-07-06T01:10:50+0100,39.1,345,6.4,441,,,,
3033,2015-07-06T01:25:50+0100,39.1,352,6.36,441,,,,
3034,2015-07-06T01:40:50+0100,39.1,345,6.4,441,,,,
3035,2015-07-06T01:55:50+0100,39.1,341,6.42,441,,,,
3036,2015-07-06T02:10:50+0100,39.1,336,6.45,441,,,,
3037,2015-07-06T02:25:50+0100,39.1,327,6.51,441,,,,
3038,2015-07-06T02:40:50+0100,39.1,315,6.58,441,,,,
3039,2015-07-06T02:55:50+0100,39.1,305,6.64,441,,,,
3040,2015-07-06T03:10:50+0100,39.4,299,6.68,441,,,,
3041,2015-07-06T03:25:50+0100,39.4,296,6.69,441,,,,
3042,2015-07-06T03:40:50+0100,39.4,296,6.69,441,,,,
3043,2015-07-06T03:55:50+0100,39.4,296,6.69,441,,,,
3044,2015-07-06T04:10:50+0100,39.1,296,6.69,441,,,,
3045,2015-07-06T04:25:50+0100,39.4,293,6.71,441,,,,
3046,2015-07-06T04:40:50+0100,39.4,330,6.49,441,,,,
3047,2015-07-06T04:55:50+0100,39.1,338,6.44,441,,,,
3048,2015-07-06T05:10:50+0100,39.4,324,6.53,441,,,,
3049,2015-07-06T05:25:50+0100,39.4,315,6.58,441,,,,
3050,2015-07-06T05:40:50+0100,39.4,309,6.62,441,,,,
3051,2015-07-06T05:55:50+0100,39.4,303,6.65,441,,,,
3052,2015-07-06T06:10:50+0100,39.4,297,6.69,441,,,,
3053,2015-07-06T06:25:50+0100,39.4,289,6.74,441,,,,
3054,2015-07-06T06:40:50+0100,39.4,284,6.77,441,,,,
3055,2015-07-06T06:55:50+0100,39.4,278,6.8,441,,,,
3056,2015-07-06T07:10:50+0100,39.4,321,6.54,441,,,,
3057,2015-07-06T07:25:50+0100,39.4,319,6.56,441,,,,
3058,2015-07-06T07:40:50+0100,39.4,341,6.42,441,,,,
3059,2015-07-06T07:55:50+0100,39.4,333,6.47,441,,,,
3060,2015-07-06T08:10:50+0100,39.4,332,6.48,441,,,,
3061,2015-07-06T08:25:50+0100,39.4,318,6.56,441,,,,
3062,2015-07-06T08:40:50+0100,39.1,310,6.61,441,,,,
3063,2015-07-06T08:55:50+0100,39.1,341,6.42,441,,,,
3064,2015-07-06T09:10:50+0100,39.1,344,6.41,441,,,,
3065,2015-07-06T09:25:50+0100,39.1,342,6.42,441,,,,
3066,2015-07-06T09:40:50+0100,39.1,338,6.44,441,,,,
3067,2015-07-06T09:55:50+0100,39.1,328,6.5,441,,,,
3068,2015-07-06T10:10:50+0100,39.1,330,6.49,441,,,,
3069,2015-07-06T10:25:50+0100,39.1,332,6.48,441,,,,
3070,2015-07-06T10:40:50+0100,39.1,334,6.47,441,,,,
3071,2015-07-06T10:55:50+0100,39.1,327,6.51,441,,,,
3072,2015-07-06T11:10:50+0100,39.1,314,6.59,441,,,,
3073,2015-07-06T11:25:50+0100,39.4,314,6.59,441,,,,
3074,2015-07-06T11:40:50+0100,39.4,342,6.42,441,,,,
3075,2015-07-06T11:55:50+0100,39.1,339,6.44,441,,,,
3076,2015-07-06T12:10:50+0100,38.1,349,6.38,441,,,,
3077,2015-07-06T12:25:50+0100,38.6,347,6.39,441,,,,
3078,2015-07-06T12:40:50+0100,38.6,340,6.43,441,,,,
3079,2015-07-06T12:55:50+0100,38.6,340,6.43,441,,,,
3080,2015-07-06T13:10:50+0100,38.8,337,6.45,441,,,,
3081,2015-07-06T13:25:50+0100,38.8,334,6.47,441,,,,
3082,2015-07-06T13:40:50+0100,38.8,344,6.41,441,,,,
3083,2015-07-06T13:55:50+0100,38.8,342,6.42,441,,,,
3084,2015-07-06T14:10:50+0100,39.1,320,6.55,441,,,,
3085,2015-07-06T14:25:50+0100,39.1,338,6.44,441,,,,
3086,2015-07-06T14:40:50+0100,39.1,339,6.44,441,,,,
3087,2015-07-06T14:55:50+0100,39.1,337,6.45,441,,,,
3088,2015-07-06T15:10:50+0100,39.1,342,6.42,441,,,,
3089,2015-07-06T15:25:50+0100,39.1,341,6.42,441,,,,
3090,2015-07-06T15:40:50+0100,39.1,347,6.39,441,,,,
3091,2015-07-06T15:55:50+0100,37.5,345,6.4,441,,,,
3092,2015-07-06T16:10:50+0100,38.3,356,6.33,441,,,,
3093,2015-07-06T16:25:50+0100,38.6,344,6.41,441,,,,
3094,2015-07-06T16:40:50+0100,38.6,331,6.48,441,,,,
3095,2015-07-06T16:55:50+0100,38.8,350,6.37,441,,,,
3096,2015-07-06T17:10:50+0100,38.8,346,6.39,441,,,,
3097,2015-07-06T17:25:50+0100,39.1,341,6.42,441,,,,
3098,2015-07-06T17:40:50+0100,39.1,339,6.44,441,,,,
3099,2015-07-06T17:55:50+0100,39.1,349,6.38,441,,,,
3100,2015-07-06T18:10:50+0100,39.1,348,6.38,441,,,,
3101,2015-07-06T18:25:50+0100,39.1,326,6.51,441,,,,
3102,2015-07-06T18:40:50+0100,39.4,325,6.52,441,,,,
3103,2015-07-06T18:55:50+0100,39.4,347,6.39,441,,,,
3104,2015-07-06T19:10:50+0100,39.4,356,6.33,441,,,,
3105,2015-07-06T19:25:50+0100,39.4,347,6.39,441,,,,
3106,2015-07-06T19:40:50+0100,39.4,339,6.44,441,,,,
3107,2015-07-06T19:55:50+0100,39.4,336,6.45,441,,,,
3108,2015-07-06T20:10:50+0100,36.3,357,6.33,441,,,,
3109,2015-07-06T20:25:50+0100,37.8,363,6.29,441,,,,
3110,2015-07-06T20:40:50+0100,38.6,342,6.42,441,,,,
3111,2015-07-06T20:55:50+0100,38.8,336,6.45,441,,,,
3112,2015-07-06T21:10:50+0100,38.8,353,6.35,441,,,,
3113,2015-07-06T21:25:50+0100,38.8,349,6.38,441,,,,
3114,2015-07-06T21:40:50+0100,39.1,338,6.44,441,,,,
3115,2015-07-06T21:55:50+0100,39.1,350,6.37,441,,,,
3116,2015-07-06T22:10:50+0100,39.1,358,6.32,441,,,,
3117,2015-07-06T22:25:50+0100,39.1,351,6.36,441,,,,
3118,2015-07-06T22:40:50+0100,39.4,355,6.34,441,,,,
3119,2015-07-06T22:55:50+0100,39.4,348,6.38,441,,,,
3120,2015-07-06T23:10:50+0100,39.4,352,6.36,441,,,,
3121,2015-07-06T23:25:50+0100,39.4,357,6.33,441,,,,
3122,2015-07-06T23:40:50+0100,39.4,350,6.37,441,,,,
3123,2015-07-06T23:55:50+0100,39.4,346,6.39,441,,,,
3124,2015-07-07T00:10:50+0100,38.1,348,6.38,441,,,,
3125,2015-07-07T00:25:50+0100,38.6,351,6.36,441,,,,
3126,2015-07-07T00:40:50+0100,38.8,359,6.32,441,,,,
3127,2015-07-07T00:55:50+0100,37.5,358,6.32,441,,,,
3128,2015-07-07T01:10:50+0100,38.3,344,6.41,441,,,,
3129,2015-07-07T01:25:50+0100,38.6,338,6.44,441,,,,
3130,2015-07-07T01:40:50+0100,38.6,337,6.45,441,,,,
3131,2015-07-07T01:55:50+0100,38.8,331,6.48,441,,,,
3132,2015-07-07T02:10:50+0100,38.8,338,6.44,441,,,,
3133,2015-07-07T02:25:50+0100,38.8,357,6.33,441,,,,
3134,2015-07-07T02:40:50+0100,39.1,359,6.32,441,,,,
3135,2015-07-07T02:55:50+0100,39.1,355,6.34,441,,,,
3136,2015-07-07T03:10:50+0100,38.8,356,6.33,441,,,,
3137,2015-07-07T03:25:50+0100,38.8,357,6.33,441,,,,
3138,2015-07-07T03:40:50+0100,39.1,352,6.36,441,,,,
3139,2015-07-07T03:55:50+0100,39.1,352,6.36,441,,,,
3140,2015-07-07T04:10:50+0100,39.1,351,6.36,441,,,,
3141,2015-07-07T04:25:50+0100,39.1,337,6.45,441,,,,
3142,2015-07-07T04:40:50+0100,39.1,325,6.52,441,,,,
3143,2015-07-07T04:55:50+0100,39.1,320,6.55,441,,,,
3144,2015-07-07T05:10:50+0100,39.1,326,6.51,441,,,,
3145,2015-07-07T05:25:50+0100,39.1,334,6.47,441,,,,
3146,2015-07-07T05:40:50+0100,39.1,338,6.44,441,,,,
3147,2015-07-07T05:55:50+0100,39.1,336,6.45,441,,,,
3148,2015-07-07T06:10:50+0100,39.1,341,6.42,441,,,,
3149,2015-07-07T06:25:50+0100,39.1,348,6.38,441,,,,
3150,2015-07-07T06:40:50+0100,39.4,345,6.4,441,,,,
3151,2015-07-07T06:55:50+0100,39.4,349,6.38,441,,,,
3152,2015-07-07T07:10:50+0100,39.1,343,6.41,441,,,,
3153,2015-07-07T07:25:50+0100,39.4,333,6.47,441,,,,
3154,2015-07-07T07:40:50+0100,39.4,334,6.47,441,,,,
3155,2015-07-07T07:55:50+0100,39.4,340,6.43,441,,,,
3156,2015-07-07T08:10:50+0100,39.4,339,6.44,441,,,,
3157,2015-07-07T08:25:50+0100,39.4,334,6.47,441,,,,
3158,2015-07-07T08:40:50+0100,39.4,326,6.51,441,,,,
3159,2015-07-07T08:55:50+0100,39.4,333,6.47,441,,,,
3160,2015-07-07T09:10:50+0100,39.4,342,6.42,441,,,,
3161,2015-07-07T09:25:50+0100,39.1,341,6.42,441,,,,
3162,2015-07-07T09:40:50+0100,39.1,342,6.42,441,,,,
3163,2015-07-07T09:55:50+0100,39.1,341,6.42,441,,,,
3164,2015-07-07T10:10:50+0100,39.1,336,6.45,441,,,,
3165,2015-07-07T10:25:50+0100,39.1,338,6.44,441,,,,
3166,2015-07-07T10:40:50+0100,39.1,326,6.51,441,,,,
3167,2015-07-07T10:55:50+0100,39.1,318,6.56,441,,,,
3168,2015-07-07T11:10:50+0100,39.1,336,6.45,441,,,,
3169,2015-07-07T11:25:50+0100,39.4,338,6.44,441,,,,
3170,2015-07-07T11:40:50+0100,38.6,337,6.45,441,,,,
3171,2015-07-07T11:55:50+0100,38.8,334,6.47,441,,,,
3172,2015-07-07T12:10:50+0100,39.1,329,6.5,441,,,,
3173,2015-07-07T12:25:50+0100,39.1,330,6.49,441,,,,
3174,2015-07-07T12:40:50+0100,39.1,327,6.51,441,,,,
3175,2015-07-07T12:55:50+0100,39.1,314,6.59,441,,,,
3176,2015-07-07T13:10:50+0100,39.1,308,6.62,441,,,,
3177,2015-07-07T13:25:50+0100,39.1,308,6.62,441,,,,
3178,2015-07-07T13:40:50+0100,39.1,314,6.59,441,,,,
3179,2015-07-07T13:55:50+0100,39.1,300,6.67,441,,,,
3180,2015-07-07T14:10:50+0100,39.1,301,6.66,441,,,,
3181,2015-07-07T14:25:50+0100,39.4,325,6.52,441,,,,
3182,2015-07-07T14:40:50+0100,39.1,335,6.46,441,,,,
3183,2015-07-07T14:55:50+0100,39.4,334,6.47,441,,,,
3184,2015-07-07T15:10:50+0100,39.4,331,6.48,441,,,,
3185,2015-07-07T15:25:50+0100,39.4,330,6.49,441,,,,
3186,2015-07-07T15:40:50+0100,39.4,331,6.48,441,,,,
3187,2015-07-07T15:55:50+0100,39.4,331,6.48,441,,,,
3188,2015-07-07T16:10:50+0100,39.4,325,6.52,441,,,,
3189,2015-07-07T16:25:50+0100,39.1,324,6.53,441,,,,
3190,2015-07-07T16:40:50+0100,39.4,326,6.51,441,,,,
3191,2015-07-07T16:55:50+0100,36.5,335,6.46,441,,,,
3192,2015-07-07T17:10:50+0100,38.1,325,6.52,441,,,,
3193,2015-07-07T17:25:50+0100,38.8,327,6.51,441,,,,
3194,2015-07-07T17:40:50+0100,38.8,341,6.42,441,,,,
3195,2015-07-07T17:55:50+0100,35.8,347,6.39,441,,,,
3196,2015-07-07T18:10:50+0100,37.5,335,6.46,441,,,,
3197,2015-07-07T18:25:50+0100,38.3,326,6.51,441,,,,
3198,2015-07-07T18:40:50+0100,38.6,342,6.42,441,,,,
3199,2015-07-07T18:55:50+0100,38.8,335,6.46,441,,,,
3200,2015-07-07T19:10:50+0100,38.8,340,6.43,441,,,,
3201,2015-07-07T19:25:50+0100,39.1,315,6.58,441,,,,
3202,2015-07-07T19:40:50+0100,39.1,312,6.6,441,,,,
3203,2015-07-07T19:55:50+0100,39.1,331,6.48,441,,,,
3204,2015-07-07T20:10:50+0100,39.1,335,6.46,441,,,,
3205,2015-07-07T20:25:50+0100,39.1,342,6.42,441,,,,
3206,2015-07-07T20:40:50+0100,39.1,338,6.44,441,,,,
3207,2015-07-07T20:55:50+0100,39.4,343,6.41,441,,,,
3208,2015-07-07T21:10:50+0100,39.4,334,6.47,441,,,,
3209,2015-07-07T21:25:50+0100,37.8,348,6.38,441,,,,
3210,2015-07-07T21:40:50+0100,38.6,345,6.4,441,,,,
3211,2015-07-07T21:55:50+0100,38.8,320,6.55,441,,,,
3212,2015-07-07T22:10:50+0100,39.1,308,6.62,441,,,,
3213,2015-07-07T22:25:50+0100,39.1,297,6.69,441,,,,
3214,2015-07-07T22:40:50+0100,39.1,294,6.71,441,,,,
3215,2015-07-07T22:55:50+0100,39.4,311,6.6,441,,,,
3216,2015-07-07T23:10:50+0100,39.1,312,6.6,441,,,,
3217,2015-07-07T23:25:50+0100,39.4,354,6.35,441,,,,
3218,2015-07-07T23:40:50+0100,39.4,355,6.34,441,,,,
3219,2015-07-07T23:55:50+0100,39.1,344,6.41,441,,,,
3220,2015-07-08T00:10:50+0100,39.1,340,6.43,441,,,,
3221,2015-07-08T00:25:50+0100,39.4,349,6.38,441,,,,
3222,2015-07-08T00:40:50+0100,39.4,349,6.38,441,,,,
3223,2015-07-08T00:55:50+0100,39.1,337,6.45,441,,,,
3224,2015-07-08T01:10:50+0100,39.1,325,6.52,441,,,,
3225,2015-07-08T01:25:50+0100,39.1,334,6.47,441,,,,
3226,2015-07-08T01:40:50+0100,39.1,332,6.48,441,,,,
3227,2015-07-08T01:55:50+0100,39.1,319,6.56,441,,,,
3228,2015-07-08T02:10:50+0100,39.4,324,6.53,441,,,,
3229,2015-07-08T02:25:50+0100,39.4,330,6.49,441,,,,
3230,2015-07-08T02:40:50+0100,39.1,334,6.47,441,,,,
3231,2015-07-08T02:55:50+0100,39.4,320,6.55,441,,,,
3232,2015-07-08T03:10:50+0100,39.4,306,6.63,441,,,,
3233,2015-07-08T03:25:50+0100,39.4,294,6.71,441,,,,
3234,2015-07-08T03:40:50+0100,39.4,287,6.75,441,,,,
3235,2015-07-08T03:55:50+0100,39.4,288,6.74,441,,,,
3236,2015-07-08T04:10:50+0100,39.4,287,6.75,441,,,,
3237,2015-07-08T04:25:50+0100,39.4,286,6.75,441,,,,
3238,2015-07-08T04:40:50+0100,39.4,285,6.76,441,,,,
3239,2015-07-08T04:55:50+0100,39.4,282,6.78,441,,,,
3240,2015-07-08T05:10:50+0100,39.4,285,6.76,441,,,,
3241,2015-07-08T05:25:50+0100,39.4,331,6.48,441,,,,
3242,2015-07-08T05:40:50+0100,39.4,327,6.51,441,,,,
3243,2015-07-08T05:55:50+0100,39.4,310,6.61,441,,,,
3244,2015-07-08T06:10:50+0100,39.4,300,6.67,441,,,,
3245,2015-07-08T06:25:50+0100,39.4,284,6.77,441,,,,
3246,2015-07-08T06:40:50+0100,39.4,282,6.78,441,,,,
3247,2015-07-08T06:55:50+0100,39.4,316,6.57,441,,,,
3248,2015-07-08T07:10:50+0100,39.4,305,6.64,441,,,,
3249,2015-07-08T07:25:50+0100,39.4,300,6.67,441,,,,
3250,2015-07-08T07:40:50+0100,39.4,296,6.69,441,,,,
3251,2015-07-08T07:55:50+0100,39.4,293,6.71,441,,,,
3252,2015-07-08T08:10:50+0100,39.4,311,6.6,441,,,,
3253,2015-07-08T08:25:50+0100,39.4,323,6.53,441,,,,
3254,2015-07-08T08:40:50+0100,39.4,331,6.48,441,,,,
3255,2015-07-08T08:55:50+0100,39.4,333,6.47,441,,,,
3256,2015-07-08T09:10:50+0100,39.4,343,6.41,441,,,,
3257,2015-07-08T09:25:50+0100,39.4,338,6.44,441,,,,
3258,2015-07-08T09:40:50+0100,39.4,337,6.45,441,,,,
3259,2015-07-08T09:55:50+0100,39.1,333,6.47,441,,,,
3260,2015-07-08T10:10:50+0100,37.5,340,6.43,441,,,,
3261,2015-07-08T10:25:50+0100,38.3,334,6.47,441,,,,
3262,2015-07-08T10:40:50+0100,38.6,331,6.48,441,,,,
,,,,,442,Wed Jul  8 09:51:50 2015 BST (+0100),-57,www.wellcow-data.co.uk/api/v1/sessions/442,Bolus responded=0:All data downloaded=0:Missing rows detected=0
3263,2015-07-08T10:55:50+0100,38.8,330,6.49,500,Mon Jul 13 09:52:00 2015 BST (+0100),-81,www.wellcow-data.co.uk/api/v1/sessions/500,Bolus responded=1:All data downloaded=0:Missing rows detected=0
3264,2015-07-08T11:10:50+0100,38.8,332,6.48,500,,,,
3265,2015-07-08T11:25:50+0100,38.8,334,6.47,500,,,,
3266,2015-07-08T11:40:50+0100,38.8,329,6.5,500,,,,
3267,2015-07-08T11:55:50+0100,39.1,329,6.5,500,,,,
3268,2015-07-08T12:10:50+0100,39.1,317,6.57,500,,,,
3269,2015-07-08T12:25:50+0100,39.1,301,6.66,500,,,,
3270,2015-07-08T12:40:50+0100,39.1,301,6.66,500,,,,
3271,2015-07-08T12:55:50+0100,39.1,302,6.66,500,,,,
3272,2015-07-08T13:10:50+0100,39.1,303,6.65,500,,,,
3273,2015-07-08T13:25:50+0100,39.1,314,6.59,500,,,,
3274,2015-07-08T13:40:50+0100,39.1,307,6.63,500,,,,
3275,2015-07-08T13:55:50+0100,39.1,303,6.65,500,,,,
3276,2015-07-08T14:10:50+0100,39.1,319,6.56,500,,,,
3277,2015-07-08T14:25:50+0100,39.1,336,6.45,500,,,,
3278,2015-07-08T14:40:50+0100,39.4,337,6.45,500,,,,
3279,2015-07-08T14:55:50+0100,39.1,321,6.54,500,,,,
3280,2015-07-08T15:10:50+0100,39.1,322,6.54,500,,,,
3281,2015-07-08T15:25:50+0100,39.1,329,6.5,500,,,,
3282,2015-07-08T15:40:50+0100,39.1,314,6.59,500,,,,
3283,2015-07-08T15:55:50+0100,39.1,315,6.58,500,,,,
3284,2015-07-08T16:10:50+0100,39.1,307,6.63,500,,,,
3285,2015-07-08T16:25:50+0100,39.1,307,6.63,500,,,,
3286,2015-07-08T16:40:50+0100,39.1,303,6.65,500,,,,
3287,2015-07-08T16:55:50+0100,39.4,323,6.53,500,,,,
3288,2015-07-08T17:10:50+0100,39.4,324,6.53,500,,,,
3289,2015-07-08T17:25:50+0100,33.8,341,6.42,500,,,,
3290,2015-07-08T17:40:50+0100,37.3,337,6.45,500,,,,
3291,2015-07-08T17:55:50+0100,38.1,338,6.44,500,,,,
3292,2015-07-08T18:10:50+0100,38.1,338,6.44,500,,,,
3293,2015-07-08T18:25:50+0100,38.6,338,6.44,500,,,,
3294,2015-07-08T18:40:50+0100,38.6,334,6.47,500,,,,
3295,2015-07-08T18:55:50+0100,37,345,6.4,500,,,,
3296,2015-07-08T19:10:50+0100,37.8,344,6.41,500,,,,
3297,2015-07-08T19:25:50+0100,38.1,340,6.43,500,,,,
3298,2015-07-08T19:40:50+0100,38.3,334,6.47,500,,,,
3299,2015-07-08T19:55:50+0100,38.6,338,6.44,500,,,,
3300,2015-07-08T20:10:50+0100,38.8,337,6.45,500,,,,
3301,2015-07-08T20:25:50+0100,38.8,338,6.44,500,,,,
3302,2015-07-08T20:40:50+0100,38.8,353,6.35,500,,,,
3303,2015-07-08T20:55:50+0100,38.8,344,6.41,500,,,,
